id,event_id,minute,second,team_id,x,y,expanded_minute,satisfiedEventsTypes,is_touch,player_id,end_x,end_y,relatedEventId,relatedPlayerId,card_type,blocked_x,blocked_y,goal_mouth_z,goal_mouth_y,is_shot,is_goal,period_display_name,type_display_name,outcome_type_display_name,Angle,PassEndX,Length,PassEndY,Zone,Chipped,Longball,Offensive,OppositeRelatedEvent,Defensive,HeadPass,ThrowIn,Foul,FreekickTaken,GoalKick,Head,LayOff,KeeperThrow,Cross,RightFoot,MissLeft,MissRight,CornerTaken,StandingSave,LeftFoot,RelatedEventId,Yellow,MissHigh,IntentionalAssist,ShotAssist,KeyPass,BlockedX,SixYardBlock,Blocked,GoalMouthY,LowRight,BlockedY,FirstTouch,Assisted,SmallBoxRight,FromCorner,GoalMouthZ,OutfielderBlock,JerseyNumber,PlayerPosition,FormationSlot,BoxCentre,LowLeft,BigChanceCreated,SmallBoxCentre,BigChance,SetPiece,BlockedCross,BoxLeft,IndividualPlay,RegularPlay,LowCentre,ParriedDanger,DivingSave,Hands,KeeperSaveInSixYard,KeeperSaveInTheBox,PlayerCaughtOffside,IndirectFreekickTaken,OverRun,HighClaim,SmallBoxLeft,AerialFoul,OutOfBoxCentre,DirectFreekick,BoxRight
2888291209.0,407,54,39.0,863,43.6,70.8,60,"[91, 117, 30, 36, 37, 216, 218]",True,335583.0,46.8,86.7,,,,,,,,,,SecondHalf,Pass,Successful,1.27,46.8,11.3,86.7,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291215.0,408,54,43.0,863,48.2,84.4,60,"[91, 117, 127, 35, 38, 216, 218]",True,502951.0,34.2,40.8,,,,,,,,,,SecondHalf,Pass,Successful,4.25,34.2,33.1,40.8,Back,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291217.0,409,54,46.0,863,33.1,47.2,60,"[91, 117, 30, 36, 38, 216, 218]",True,443793.0,43.6,46.5,,,,,,,,,,SecondHalf,Pass,Successful,6.24,43.6,11.0,46.5,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291225.0,410,54,48.0,863,43.6,46.5,60,"[91, 117, 30, 35, 38, 216, 218]",True,436048.0,41.6,23.1,,,,,,,,,,SecondHalf,Pass,Successful,4.58,41.6,16.0,23.1,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291231.0,411,54,52.0,863,53.8,15.9,60,"[91, 119, 117, 30, 36, 38, 216, 218]",True,463416.0,64.5,3.1,,,,,,,,,,SecondHalf,Pass,Successful,5.62,64.5,14.2,3.1,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291239.0,412,54,53.0,863,64.5,3.1,60,"[91, 119, 117, 30, 36, 37, 216, 218]",True,353377.0,64.8,18.3,,,,,,,,,,SecondHalf,Pass,Successful,1.54,64.8,10.3,18.3,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291247.0,413,54,54.0,863,64.8,18.3,60,"[91, 119, 117, 30, 35, 38, 216, 218]",True,550465.0,53.9,4.5,,,,,,,,,,SecondHalf,Pass,Successful,3.83,53.9,14.8,4.5,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291255.0,414,54,57.0,863,53.9,4.5,60,"[91, 117, 30, 35, 37, 216, 218]",True,463416.0,44.6,26.7,,,,,,,,,,SecondHalf,Pass,Successful,2.14,44.6,18.0,26.7,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291265.0,415,55,1.0,863,46.1,40.5,61,"[91, 119, 117, 124, 127, 205, 36, 37, 217, 218]",True,443793.0,99.3,97.0,,,,,,,,,,SecondHalf,Pass,Successful,0.6,99.3,67.8,97.0,Left,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291267.0,416,55,8.0,863,99.3,97.0,61,"[91, 69]",True,502951.0,,,,,,,,,,,,SecondHalf,BallTouch,Unsuccessful,,,,,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291347.0,428,55,40.0,495,3.4,45.9,61,"[91, 117, 30, 36, 37, 215, 218]",True,136220.0,19.6,66.4,,,,,,,,,,SecondHalf,Pass,Successful,0.69,19.6,22.0,66.4,Back,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291381.0,429,55,42.0,495,18.4,66.1,61,"[91, 119, 117, 127, 36, 38, 216, 218]",True,137512.0,63.6,38.8,,,,,,,,,,SecondHalf,Pass,Successful,5.91,63.6,51.0,38.8,Center,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291383.0,430,55,46.0,495,64.2,37.8,61,"[91, 120, 29, 139, 36, 37, 217, 218]",True,346110.0,68.3,42.3,,,,,,,,,,SecondHalf,Pass,Unsuccessful,0.62,68.3,5.3,42.3,Center,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291389.0,418,55,48.0,863,31.9,61.2,61,[93],False,335583.0,,,,,,,,,,,,SecondHalf,BallRecovery,Successful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291403.0,419,55,49.0,863,31.9,61.2,61,"[91, 117, 30, 35, 38, 215, 218]",True,335583.0,28.7,46.3,,,,,,,,,,SecondHalf,Pass,Successful,4.39,28.7,10.7,46.3,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291407.0,420,55,51.0,863,28.7,46.3,61,"[91, 117, 30, 36, 38, 216, 218]",True,443793.0,36.0,45.7,,,,,,,,,,SecondHalf,Pass,Successful,6.23,36.0,7.7,45.7,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291409.0,421,55,52.0,863,36.0,45.7,61,"[91, 117, 30, 35, 37, 215, 218]",True,436048.0,29.1,69.4,,,,,,,,,,SecondHalf,Pass,Successful,1.99,29.1,17.7,69.4,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291413.0,422,55,54.0,863,29.1,69.4,61,"[91, 117, 127, 36, 38, 216, 218]",True,335583.0,40.5,57.6,,,,,,,,,,SecondHalf,Pass,Successful,5.69,40.5,14.4,57.6,Back,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291419.0,423,55,55.0,863,40.5,57.6,61,"[91, 119, 117, 30, 139, 36, 37, 216, 218]",True,468190.0,59.9,70.9,,,,,,,,,,SecondHalf,Pass,Successful,0.42,59.9,22.3,70.9,Center,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291421.0,424,55,58.0,863,59.9,70.9,61,"[91, 119, 117, 30, 139, 35, 37, 216, 218]",True,372927.0,54.8,81.0,,,,,,,,,,SecondHalf,Pass,Successful,2.23,54.8,8.7,81.0,Left,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291423.0,425,55,59.0,863,54.8,81.0,61,"[91, 119, 117, 30, 139, 36, 38, 216, 218]",True,342857.0,56.1,68.7,,,,,,,,,,SecondHalf,Pass,Successful,4.87,56.1,8.5,68.7,Center,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291425.0,426,56,0.0,863,56.1,68.7,62,"[91, 117, 30, 35, 38, 216, 218]",True,372927.0,45.2,68.2,,,,,,,,,,SecondHalf,Pass,Successful,3.17,45.2,11.5,68.2,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291429.0,427,56,1.0,863,45.2,68.2,62,"[91, 117, 30, 36, 37, 216, 218]",True,468190.0,45.9,93.0,,,,,,,,,,SecondHalf,Pass,Successful,1.53,45.9,16.9,93.0,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291435.0,428,56,3.0,863,45.9,92.5,62,"[91, 117, 30, 35, 38, 216, 218]",True,502951.0,39.0,81.3,,,,,,,,,,SecondHalf,Pass,Successful,3.95,39.0,10.5,81.3,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291445.0,429,56,11.0,863,42.8,74.8,62,"[91, 63]",True,468190.0,,,,,,,,,,,,SecondHalf,Foul,Successful,,,,,Back,,,1.0,432.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291443.0,432,56,11.0,495,57.2,25.2,62,[64],False,433572.0,,,,,,,,,,,,SecondHalf,Foul,Unsuccessful,,,,,Center,,,,429.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291461.0,430,56,14.0,863,30.2,43.8,62,"[91, 117, 30, 132, 36, 37, 216, 218]",True,443793.0,37.6,65.1,,,,,,,,,,SecondHalf,Pass,Successful,1.08,37.6,16.4,65.1,Back,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291483.0,431,56,19.0,863,48.2,75.9,62,"[91, 117, 30, 35, 37, 216, 218]",True,468190.0,41.4,82.5,,,,,,,,,,SecondHalf,Pass,Successful,2.58,41.4,8.4,82.5,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291487.0,432,56,24.0,863,41.4,82.5,62,"[91, 119, 117, 30, 36, 38, 216, 218]",True,335583.0,62.5,74.4,,,,,,,,,,SecondHalf,Pass,Successful,6.04,62.5,22.8,74.4,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291509.0,433,56,26.0,863,54.1,65.0,62,"[91, 120, 29, 36, 37, 216, 218]",True,468190.0,59.8,72.4,,,,,,,,,,SecondHalf,Pass,Unsuccessful,0.7,59.8,7.8,72.4,Center,,,1.0,438.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291561.0,438,56,26.0,495,40.2,27.6,62,"[91, 60]",True,486734.0,,,,,,,,,,,,SecondHalf,BlockedPass,Successful,,,,,Back,,,,433.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291491.0,433,56,27.0,495,39.7,26.7,62,[93],False,486734.0,,,,,,,,,,,,SecondHalf,BallRecovery,Successful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291503.0,434,56,27.0,495,39.7,26.7,62,"[91, 119, 117, 30, 36, 37, 216, 218]",True,486734.0,52.9,42.6,,,,,,,,,,SecondHalf,Pass,Successful,0.66,52.9,17.6,42.6,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291507.0,435,56,28.0,495,52.9,42.6,62,"[91, 120, 29, 124, 35, 38, 216, 218]",True,346110.0,51.6,36.1,,,,,,,,,,SecondHalf,Pass,Unsuccessful,4.41,51.6,4.6,36.1,Center,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291905.0,460,56,29.0,863,48.4,63.9,62,"[91, 101, 56]",True,468190.0,,,,,,,,,,,,SecondHalf,Interception,Successful,,,,,Back,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291515.0,434,56,31.0,863,45.5,78.9,62,"[91, 69]",True,342857.0,,,,,,,,,,,,SecondHalf,BallTouch,Unsuccessful,,,,,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291529.0,436,56,32.0,495,66.9,40.2,62,"[91, 120, 124, 128, 36, 38, 217, 218]",True,317541.0,100.0,23.2,,,,,,,,,,SecondHalf,Pass,Unsuccessful,5.97,100.0,37.6,23.2,Center,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291593.0,437,57,4.0,863,0.0,0.0,63,[214],False,372927.0,,,438.0,134887.0,,,,,,,,SecondHalf,SubstitutionOff,Successful,,,,,,,,,,,,,,,,,,,,,,,,,,438.0,,,,,,,,,,,,,,,,,,25.0,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291595.0,438,57,4.0,863,0.0,0.0,63,[213],False,134887.0,,,437.0,372927.0,,,,,,,,SecondHalf,SubstitutionOn,Successful,,,,,,,,,,,,,,,,,,,,,,,,,,437.0,,,,,,,,,,,,,,,,,,7.0,Forward,11.0,,,,,,,,,,,,,,,,,,,,,,,,,
2888291603.0,439,57,11.0,863,4.4,51.3,63,"[91, 117, 30, 36, 38, 215, 218]",True,139110.0,18.1,35.5,,,,,,,,,,SecondHalf,Pass,Successful,5.64,18.1,18.0,35.5,Back,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291613.0,440,57,12.0,863,20.4,36.9,63,"[91, 117, 30, 36, 37, 215, 218]",True,443793.0,23.6,67.0,,,,,,,,,,SecondHalf,Pass,Successful,1.41,23.6,20.7,67.0,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291633.0,441,57,17.0,863,33.0,66.1,63,"[91, 120, 124, 128, 36, 38, 217, 218]",True,335583.0,100.0,12.0,,,,,,,,,,SecondHalf,Pass,Unsuccessful,5.81,100.0,80.4,12.0,Right,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291711.0,440,57,54.0,495,4.3,50.1,63,"[91, 119, 117, 124, 127, 36, 38, 216, 218]",True,136220.0,64.4,34.0,,,,,,,,,,SecondHalf,Pass,Successful,6.11,64.4,64.0,34.0,Center,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291715.0,441,57,57.0,495,64.4,34.0,63,"[197, 199]",False,346110.0,,,,,,,,,,,,SecondHalf,Aerial,Successful,,,,,Center,,,1.0,443.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291721.0,443,57,57.0,863,35.6,66.0,63,"[198, 200]",False,502951.0,,,,,,,,,,,,SecondHalf,Aerial,Unsuccessful,,,,,Back,,,,441.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291717.0,442,57,58.0,495,64.4,34.0,63,"[91, 120, 29, 139, 36, 216, 218]",True,346110.0,65.2,34.0,,,,,,,,,,SecondHalf,Pass,Unsuccessful,0.0,65.2,0.8,34.0,Center,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888292055.0,465,57,59.0,863,46.8,65.7,63,[91],True,502951.0,,,,,,,,,,,,SecondHalf,BallTouch,Successful,,,,,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291723.0,444,58,0.0,863,44.9,82.9,64,"[91, 120, 29, 36, 38, 216, 218]",True,468190.0,61.2,56.7,,,,,,,,,,SecondHalf,Pass,Unsuccessful,5.48,61.2,24.7,56.7,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291735.0,443,58,2.0,495,37.4,56.1,64,"[91, 117, 30, 36, 37, 216, 218]",True,486734.0,39.7,84.1,,,,,,,,,,SecondHalf,Pass,Successful,1.44,39.7,19.2,84.1,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291737.0,444,58,7.0,495,68.4,93.4,64,"[91, 120, 29, 36, 38, 217, 218]",True,349932.0,69.5,90.3,,,,,,,,,,SecondHalf,Pass,Unsuccessful,5.21,69.5,2.4,90.3,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291741.0,445,58,9.0,863,23.8,4.2,64,[91],True,353377.0,,,,,,,,,,,,SecondHalf,BallTouch,Successful,,,,,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291743.0,446,58,11.0,863,8.7,23.2,64,[93],False,443793.0,,,,,,,,,,,,SecondHalf,BallRecovery,Successful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291755.0,447,58,19.0,863,20.4,25.6,64,"[91, 117, 30, 35, 37, 215, 218]",True,443793.0,14.9,57.7,,,,,,,,,,SecondHalf,Pass,Successful,1.83,14.9,22.6,57.7,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291763.0,448,58,20.0,863,14.9,57.7,64,"[91, 117, 30, 35, 38, 215, 218]",True,335583.0,3.3,28.2,,,,,,,,,,SecondHalf,Pass,Successful,4.17,3.3,23.5,28.2,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291773.0,449,58,23.0,863,7.6,26.4,64,"[91, 118, 120, 128, 36, 37, 216, 218]",True,139110.0,48.9,42.6,,,,,,,,,,SecondHalf,Pass,Unsuccessful,0.25,48.9,44.7,42.6,Back,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291777.0,445,58,27.0,495,51.1,57.4,64,"[197, 199]",False,486734.0,,,,,,,,,,,,SecondHalf,Aerial,Successful,,,,,Center,,,1.0,450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291779.0,450,58,27.0,863,48.9,42.6,64,"[198, 200]",False,550465.0,,,,,,,,,,,,SecondHalf,Aerial,Unsuccessful,,,,,Back,,,,445.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291789.0,446,58,28.0,495,51.1,57.4,64,"[91, 119, 117, 30, 139, 36, 37, 216, 218]",True,486734.0,61.5,64.0,,,,,,,,,,SecondHalf,Pass,Successful,0.39,61.5,11.8,64.0,Center,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291793.0,447,58,29.0,495,61.5,64.0,64,"[197, 199]",False,404776.0,,,,,,,,,,,,SecondHalf,Aerial,Successful,,,,,Center,,,1.0,451.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291781.0,451,58,29.0,863,38.5,36.0,64,"[198, 200]",False,436048.0,,,,,,,,,,,,SecondHalf,Aerial,Unsuccessful,,,,,Back,,,,447.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291797.0,448,58,30.0,495,61.5,64.0,64,"[91, 120, 29, 139, 35, 38, 216, 218]",True,404776.0,53.6,22.8,,,,,,,,,,SecondHalf,Pass,Unsuccessful,4.42,53.6,29.2,22.8,Center,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291807.0,452,58,34.0,863,47.1,75.7,64,"[91, 117, 30, 35, 38, 216, 218]",True,134887.0,45.0,67.3,,,,,,,,,,SecondHalf,Pass,Successful,4.34,45.0,6.1,67.3,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291821.0,453,58,35.0,863,45.0,67.3,64,"[91, 117, 30, 36, 37, 216, 218]",True,468190.0,45.9,78.6,,,,,,,,,,SecondHalf,Pass,Successful,1.45,45.9,7.7,78.6,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291827.0,454,58,39.0,863,47.1,75.3,64,"[91, 119, 117, 30, 36, 37, 216, 218]",True,134887.0,57.5,93.1,,,,,,,,,,SecondHalf,Pass,Successful,0.84,57.5,16.3,93.1,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291829.0,455,58,41.0,863,57.5,93.1,64,"[91, 120, 29, 36, 38, 216, 218]",True,502951.0,60.3,88.8,,,,,,,,,,SecondHalf,Pass,Unsuccessful,5.5,60.3,4.1,88.8,Left,,,1.0,449.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291835.0,449,58,41.0,495,39.7,11.2,64,"[91, 60]",True,320834.0,,,,,,,,,,,,SecondHalf,BlockedPass,Successful,,,,,Back,,,,455.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291871.0,457,58,49.0,863,49.5,100.0,64,"[91, 212, 35, 38, 216]",True,134887.0,38.7,82.8,,,,,,,,,,SecondHalf,Pass,Successful,3.97,38.7,16.7,82.8,Back,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291883.0,458,58,52.0,863,38.7,81.1,64,"[91, 117, 30, 36, 38, 216, 218]",True,335583.0,46.2,71.5,,,,,,,,,,SecondHalf,Pass,Successful,5.59,46.2,10.2,71.5,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291889.0,459,58,56.0,863,53.4,70.0,64,"[91, 120, 29, 36, 37, 216, 218]",True,134887.0,62.5,81.0,,,,,,,,,,SecondHalf,Pass,Unsuccessful,0.66,62.5,12.1,81.0,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291897.0,451,58,58.0,495,37.5,19.0,64,"[91, 101, 56]",True,433572.0,,,,,,,,,,,,SecondHalf,Interception,Successful,,,,,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291901.0,452,58,59.0,495,50.9,23.4,64,[93],False,433572.0,,,,,,,,,,,,SecondHalf,BallRecovery,Successful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291921.0,453,59,1.0,495,59.0,24.4,65,"[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,433572.0,72.7,5.2,,,,,,,,,,SecondHalf,Pass,Successful,5.55,72.7,19.4,5.2,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888310679.0,664,59,7.0,495,90.8,11.5,65,"[91, 53]",True,317541.0,,,,,,,,,,,,SecondHalf,TakeOn,Unsuccessful,,,,,Right,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291923.0,454,59,9.0,495,98.4,14.6,65,"[91, 53]",True,317541.0,,,,,,,,,,,,SecondHalf,TakeOn,Unsuccessful,,,,,Right,,,1.0,461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291927.0,461,59,9.0,863,1.6,85.4,65,"[91, 143]",True,134887.0,,,,,,,,,,,,SecondHalf,Tackle,Successful,,,,,Back,,,,454.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291925.0,455,59,10.0,495,99.5,13.5,65,[122],False,317541.0,,,,,,,,,,,,SecondHalf,CornerAwarded,Successful,,,,,Right,,,,462.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888291929.0,462,59,10.0,863,0.5,86.5,65,[122],False,134887.0,,,,,,,,,,,,SecondHalf,CornerAwarded,Unsuccessful,,,,,Back,,,,455.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888292025.0,456,59,44.0,495,99.5,0.5,65,"[91, 119, 123, 137, 124, 125, 31, 32, 34, 40, 41, 42, 35, 37, 217, 218]",True,320834.0,96.2,41.1,,,,,,,,,,SecondHalf,Pass,Successful,1.7,96.2,27.8,41.1,Center,1.0,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,1.0,13.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888292057.0,459,59,46.0,495,96.2,41.1,65,"[197, 199]",False,427283.0,,,,,,,,,,,,SecondHalf,Aerial,Successful,,,,,Center,,,1.0,463.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
